path	reviewed_sha256	primary_owner	contract_ids	scenario_ids	review_generation	coverage_class	boundary_reason
screens/Doctor.tsx	51b519cc3765f8aa342962bcc3541451eab3c8ce0bd087800adaeb1850673e31	implementation-interactive-repl	REPL-WF-OBS-004,REPL-WF-OBS-005,REPL-WF-OBS-006,REPL-WF-OBS-007,REPL-INT-VIEW-004	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05,REPL-INT-A07,REPL-INT-A08	2026-07-21-r3	normative	-
screens/REPL.tsx	a0644a57e2a6f401a6e30848a3425cf759f875af4cb51216a9228835507af28c	implementation-interactive-repl	REPL-SES-001,REPL-SES-002,REPL-SES-003,REPL-SES-009,REPL-SES-010,REPL-SES-012,REPL-DIS-004,REPL-DIS-005,REPL-DIS-006,REPL-DIS-008,REPL-DLG-001	CONF-009,REPL-MSG-A07,REPL-MSG-A08,REPL-DIS-A01,REPL-DIS-A02,REPL-DIS-A03,REPL-DIS-A04,REPL-DIS-A05,REPL-DIS-A06,REPL-DIS-A07,REPL-DIS-A08,REPL-SES-A01,REPL-SES-A02,REPL-SES-A03,REPL-SES-A04,REPL-SES-A05,REPL-SES-A06,REPL-SES-A07,REPL-SES-A08	2026-07-21-r3	normative	-
screens/ResumeConversation.tsx	afdc19d802919e1fed7520c91ac269d9d836d0d2c7712c8972d5f7f5dc92af24	implementation-interactive-repl	REPL-WF-RES-001,REPL-WF-RES-002,REPL-WF-RES-003,REPL-WF-RES-004,REPL-WF-RES-005,REPL-WF-RES-006,REPL-WF-RES-007,REPL-WF-RES-008,REPL-WF-RES-009,REPL-WF-RES-010,REPL-WF-RES-011,REPL-WF-RES-012	CONF-009,REPL-WF-A01,REPL-WF-A02,REPL-WF-A03,REPL-WF-A04,REPL-WF-A05	2026-07-21-r3	normative	-
server/createDirectConnectSession.ts	030089d243311fea4b29dbde5702707778e585ed2cfe14dcc2bb2605dfc20609	implementation-remote-bridge	RB-DIR-001,RB-DIR-002,RB-AUTH-001	CONF-018	2026-07-21-r2-distributed-headless	normative	-
server/directConnectManager.ts	f44df310dce5874904b43c58d9c84765f837c7e06b00d2df88489a254f08a328	implementation-remote-bridge	RB-DIR-001,RB-DIR-002,RB-CTL-001,RB-PERM-001,RB-END-001	CONF-018	2026-07-21-r2-distributed-headless	normative	-
server/types.ts	6eefca6dcbe67a2872bab4cf6219a10873b8f1c75328b804f0ea357dad3bfa21	implementation-remote-bridge	RB-DIR-001,RB-DIR-002,RB-ID-001	CONF-018	2026-07-21-r2-distributed-headless	normative	-
services/AgentSummary/agentSummary.ts	7502699e99a523262094d5cfc539d39259c30ea5a52e2677caaa3b3e05214e16	implementation-query-model	QM-001,QM-160,QM-095	CONF-003,QM-A25,QM-A26	2026-07-21-r2-runtime-ops	normative	-
services/MagicDocs/magicDocs.ts	b0738d65d0be2d5f5a68fea03cf71625bdcd6f67bdc62d2a2d0916e22e55a57d	implementation-optional-experiences	OPT-MDOC-001,OPT-MDOC-002,OPT-MDOC-003,OPT-MDOC-004,OPT-MDOC-005,OPT-MDOC-006,OPT-MDOC-007,OPT-MDOC-008	CONF-011,OPT-MDOC-A01,OPT-MDOC-A02,OPT-MDOC-A03,OPT-MDOC-A04	2026-07-21-r2-terminal-optional-semantic	normative	-
services/MagicDocs/prompts.ts	6e236c64847eb37cfe14236be61919283e7b3d434c2c7a2b5d31f1fa4d47d56a	implementation-optional-experiences	OPT-MDOC-009,OPT-MDOC-010	CONF-011,OPT-MDOC-A05	2026-07-21-r2-terminal-optional-semantic	normative	-
services/PromptSuggestion/promptSuggestion.ts	15abe5b272fa87466b832baae512fa168169ffe4b0d8290c8c6be50a371de8b3	implementation-query-model	QM-001,QM-161,QM-162,QM-163,QM-164,QM-165,QM-166	CONF-003,QM-A26,QM-A27,QM-A28,QM-A29	2026-07-21-r2-runtime-ops	normative	-
services/PromptSuggestion/speculation.ts	c43effdc67ed7954185a2a69381f99b1d7d7306ef419c256fd514bbd628639cb	implementation-query-model	QM-001,QM-170,QM-171,QM-172,QM-173,QM-174,QM-175,QM-176	CONF-003,QM-A29,QM-A30,QM-A31,QM-A32,QM-A33	2026-07-21-r2-runtime-ops	normative	-
services/SessionMemory/prompts.ts	37c52fa005cfda8ebe3978d7e93a6101c1d956010f2a4733b9a38481d0b85975	implementation-memory-compaction	MC-001,MC-060,MC-061,MC-062,MC-063,MC-064,MC-065,MC-066,MC-070,MC-071,MC-072,MC-073,MC-074,MC-075,MC-076	CONF-017,MC-A08,MC-A09,MC-A10	2026-07-21-r2-runtime-ops	normative	-
services/SessionMemory/sessionMemory.ts	44919a725fc87d7f375cf35ba4ddfe9158c8acaa4d8e0b17055605fa6135e6d1	implementation-memory-compaction	MC-001,MC-060,MC-061,MC-062,MC-063,MC-064,MC-065,MC-066,MC-070,MC-071,MC-072,MC-073,MC-074,MC-075,MC-076	CONF-017,MC-A08,MC-A09,MC-A10	2026-07-21-r2-runtime-ops	normative	-
services/SessionMemory/sessionMemoryUtils.ts	2f333a2bd9becb83f655967b9f4bd0bd8affc9aefe8a2da09bfe9c44a7501faf	implementation-memory-compaction	MC-001,MC-060,MC-061,MC-062,MC-063,MC-064,MC-065,MC-066,MC-070,MC-071,MC-072,MC-073,MC-074,MC-075,MC-076	CONF-017,MC-A08,MC-A09,MC-A10	2026-07-21-r2-runtime-ops	normative	-
services/analytics/config.ts	8b40cb168b0c5f587a2b23d93d95953053eace1b6d9e66d64e3bacb9bd94429a	implementation-observability	OBS-001,OBS-010,OBS-011,OBS-013,OBS-034,OBS-035,OBS-040,OBS-044,OBS-050	CONF-022,OBS-A03,OBS-A05	2026-07-21-r2-runtime-ops	normative	-
services/analytics/datadog.ts	10d740d70976636ee082b820cc1b8dc4341fb1c21fc89eb61d72212e1d64675d	implementation-observability	OBS-001,OBS-010,OBS-012,OBS-013,OBS-015,OBS-035,OBS-050,OBS-052,OBS-070	CONF-022,OBS-A03,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/analytics/firstPartyEventLogger.ts	b82ad966ed3a32724f65c828deb87023d3401281d4d60bd6ad40a84889e10728	implementation-observability	OBS-001,OBS-002,OBS-010,OBS-012,OBS-013,OBS-015,OBS-034,OBS-050,OBS-051,OBS-052,OBS-053,OBS-054,OBS-070	CONF-022,OBS-A02,OBS-A03,OBS-A05,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/analytics/firstPartyEventLoggingExporter.ts	e9be752b08981b36799d22d8d93bdb6910a1e98d06c3dbc92d87acd7069d380d	implementation-observability	OBS-001,OBS-002,OBS-010,OBS-012,OBS-013,OBS-015,OBS-034,OBS-050,OBS-051,OBS-052,OBS-053,OBS-054,OBS-070	CONF-022,OBS-A02,OBS-A03,OBS-A05,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/analytics/growthbook.ts	42541e6311ebed2d2865332eb7d9b2b99ac46f16d47674e702d7b035c1b96cf4	implementation-observability	OBS-001,OBS-040,OBS-041,OBS-042,OBS-043,OBS-044,OBS-WIRE-030,OBS-WIRE-031,OBS-WIRE-040	CONF-022,OBS-A04,OBS-WIRE-A02	2026-07-21-r2-runtime-ops	normative	-
services/analytics/index.ts	293b4c3660ec2c1e01e7916e2e5ccd580275301907e8d96644191e07f91c44b9	implementation-observability	OBS-001,OBS-002,OBS-004,OBS-010,OBS-011,OBS-012,OBS-013,OBS-015,OBS-030,OBS-053,OBS-073	CONF-022,OBS-A03,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/analytics/metadata.ts	d034fde16f98ca6d65d843d30900a1b3374050ae65714caaa200abbf849f6fb4	implementation-observability	OBS-001,OBS-002,OBS-004,OBS-010,OBS-011,OBS-012,OBS-013,OBS-015,OBS-030,OBS-053,OBS-073	CONF-022,OBS-A03,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/analytics/sink.ts	ad12e6bb310ea0a9184ef5782448b1f8fb2b429bc6575829fe9c9523e82127c5	implementation-observability	OBS-001,OBS-010,OBS-011,OBS-015,OBS-050,OBS-051,OBS-052,OBS-053,OBS-054,OBS-070,OBS-072	CONF-022,OBS-A02,OBS-A05,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/analytics/sinkKillswitch.ts	4f9df0fa94fc9188cd6b54177193163886c29699257e115c8e5754696d46d66c	implementation-observability	OBS-001,OBS-010,OBS-011,OBS-015,OBS-050,OBS-051,OBS-052,OBS-053,OBS-054,OBS-070,OBS-072	CONF-022,OBS-A02,OBS-A05,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/api/adminRequests.ts	d552c357bbad0e11912409bd89f3f418ff4b3706762f182a79afc4d240816c36	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-050,AUTH-060,NET-003	CONF-020,AUTH-A05,NET-A06	2026-07-21-r2-runtime-ops	client-observed	admin-request service implementation is absent; client endpoint, authentication, request shapes, and response handling are observable
services/api/bootstrap.ts	947aee6acdef6f1cb6310b3953063ad7c7985757bff7f57df6679a9bb440a7d5	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-003,AUTH-010,AUTH-021,AUTH-050,MOD-002,MOD-064	CONF-020,AUTH-A02,MOD-A26	2026-07-21-r2-runtime-ops	client-observed	bootstrap service implementation is absent; client eligibility, schema validation, timeout, and changed-only cache behavior are observable
services/api/agentx.ts	6d3fd16e608120d502e70ec461ffb66bcbca12fa86862859606c9118f977a999	implementation-query-model	QM-001,QM-061,QM-070,QM-071,QM-072,QM-073,QM-074,QM-075,QM-100,NET-001,NET-010,NET-020,QM-060,QM-064,QM-065,QM-066,QM-067,QM-076,QM-077,QM-078,QM-079,QM-080,QM-103,QM-120,QM-123,QM-130	CONF-003,QM-A08,QM-A10,QM-A11,QM-A12,QM-A13	2026-07-21-r2-runtime-ops	normative	-
services/api/client.ts	1446470ddd046c95d8254dfd0d6af821cd5b6f4b6eaddd43a8859e5e93d4966a	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-003,NET-004,NET-005,AUTH-002,AUTH-010,AUTH-020,AUTH-070,AUTH-080,AUTH-090,NET-006	CONF-020,AUTH-A01,AUTH-A02,AUTH-A06,NET-A06	2026-07-21-r2-runtime-ops	normative	-
services/api/dumpPrompts.ts	ca729320f1efe28756d7f18a0c973d686fd954d1311b172013e07dbdcf729baa	implementation-observability	OBS-001,OBS-010,OBS-020,OBS-030,OBS-040,OBS-012,OBS-014,OBS-037,OBS-055	CONF-022,OBS-A03	2026-07-21-r2-runtime-ops	opaque-optional	prompt dump is an explicitly enabled diagnostic boundary; raw prompt content is forbidden from ordinary analytics
services/api/emptyUsage.ts	c34de90ad9866cb9e23d26adf9f083f35744c0b1803d5f745dc3ee13ea59482e	implementation-query-model	QM-001,QM-016,QM-130,QM-070,QM-131	CONF-003,QM-A11	2026-07-21-r2-runtime-ops	normative	-
services/api/errorUtils.ts	20a5d86687f9912104a46e788ad0b5b0f4355159447416f3fd65f9343205f307	implementation-query-model	QM-001,QM-100,QM-101,QM-102,QM-103,QM-104,QM-105,QM-106,QM-107,QM-108,QM-110,QM-111,QM-112,QM-114,QM-123,QM-135	CONF-003,QM-A09,QM-A12,QM-A17,QM-A18	2026-07-21-r2-runtime-ops	normative	-
services/api/errors.ts	74971758d843f450b9fc6f0f37156c15f5adb8d481a8c8d9829673a853ed7339	implementation-query-model	QM-001,QM-100,QM-101,QM-102,QM-103,QM-104,QM-105,QM-106,QM-107,QM-108,QM-110,QM-111,QM-112,QM-114,QM-123,QM-135	CONF-003,QM-A09,QM-A12,QM-A17,QM-A18	2026-07-21-r2-runtime-ops	normative	-
services/api/filesApi.ts	68947585389cd718c691d39354fc0db6abf43074acc15da4759d619461c4d6bb	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,FILEAPI-001,FILEAPI-002,FILEAPI-003,FILEAPI-010,FILEAPI-011,FILEAPI-012,FILEAPI-020,FILEAPI-021,FILEAPI-022,FILEAPI-023,FILEAPI-030,FILEAPI-031,FILEAPI-032	CONF-020,FILEAPI-A01,FILEAPI-A02,FILEAPI-A03	2026-07-21-r2-runtime-ops	client-observed	remote file service is absent; client wire, containment, limits, retries, and result ordering are observable
services/api/firstTokenDate.ts	0a5f076b08f01cb3a867b8eed3a31d6cad0bb7d9defdb6f31d1a5922e4b535a5	implementation-observability	OBS-001,OBS-010,OBS-020,OBS-030,OBS-040,OBS-021,OBS-USER-004	CONF-022,OBS-A01,OBS-WIRE-A07	2026-07-21-r2-runtime-ops	normative	-
services/api/grove.ts	b22c03f3fe76d619f759f723ee506df21ffef36f3e5cf8d62df6e97a64c8e3f7	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-003,AUTH-050,AUTH-060,GCFG-SEC-004	CONF-020,AUTH-A05,NET-A04	2026-07-21-r2-runtime-ops	client-observed	account entitlement/notice service is absent; client eligibility gates, response projection, cache lifetime, and failure containment are observable
services/api/logging.ts	2d5effa9bc7b52c8c20a57a1fd9666e4925e40ee624a26e3641522a048c5d535	implementation-observability	OBS-001,OBS-010,OBS-020,OBS-030,OBS-040,OBS-005,OBS-014,OBS-015,OBS-037,OBS-064,OBS-073	CONF-022,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/api/metricsOptOut.ts	f1c2bf6815431725397cac7e1426c3c54398a85b992d354cd1b0d3ff93756d92	implementation-observability	OBS-001,OBS-010,OBS-020,OBS-030,OBS-040,OBS-011,OBS-012,OBS-072	CONF-022,OBS-A03,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/api/overageCreditGrant.ts	721c2b2c66a2558f56c70e27f9ec9cd4c5f65b1c1f53c58f3039c1425e120137	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-003,AUTH-050,AUTH-060,GCFG-SEC-004	CONF-020,AUTH-A05,NET-A04	2026-07-21-r2-runtime-ops	client-observed	account entitlement/notice service is absent; client eligibility gates, response projection, cache lifetime, and failure containment are observable
services/api/promptCacheBreakDetection.ts	bebdc028df79cb8df8e8ff715e0b02421db929f0a309c8af987574546513b2fe	implementation-query-model	QM-001,QM-060,QM-064,QM-065,QM-067,SC-061,SC-062	CONF-003,SC-A06	2026-07-21-r2-runtime-ops	normative	-
services/api/referral.ts	4f5946a7fe22340dd680726bcb459e565897a6cddbf32c3578032151bf0b8d2b	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-003,AUTH-050,AUTH-060,GCFG-SEC-004	CONF-020,AUTH-A05,NET-A04	2026-07-21-r2-runtime-ops	client-observed	account entitlement/notice service is absent; client eligibility gates, response projection, cache lifetime, and failure containment are observable
services/api/sessionIngress.ts	4e5814707a161dcacea2325cc390c5909481f967a34d5ab7e631ff69904c4e06	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-010,AUTH-050,RETRY-001,RETRY-002,RETRY-003,TX-071	CONF-020,AUTH-A04,NET-A01,TX-A10	2026-07-21-r2-runtime-ops	client-observed	session-ingress service is absent; authenticated request, retry, cursor, and failure behavior are observable
services/api/ultrareviewQuota.ts	9346a8ebbb1d4a451b267d8c184e0bc923406e99ff3d27a48217abeb94203964	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-003,AUTH-050,AUTH-060,GCFG-SEC-004	CONF-020,AUTH-A05,NET-A04	2026-07-21-r2-runtime-ops	client-observed	account entitlement/notice service is absent; client eligibility gates, response projection, cache lifetime, and failure containment are observable
services/api/usage.ts	9e24205a940545ec9f295101a100cc42bff4aee6426e3854bd2434b404ec70dd	implementation-auth-network	AUTH-001,NET-001,NET-002,NET-030,NET-032,AUTH-003,AUTH-050,AUTH-060,GCFG-SEC-004	CONF-020,AUTH-A05,NET-A04	2026-07-21-r2-runtime-ops	client-observed	account entitlement/notice service is absent; client eligibility gates, response projection, cache lifetime, and failure containment are observable
services/api/withRetry.ts	143f24f205830fd464cc3994e7e531674bdde7bd7455017a61708b2de7223647	implementation-auth-network	AUTH-001,NET-020,NET-021,NET-022,NET-023,NET-024,NET-030,NET-032,NET-033,RETRY-001,RETRY-002,RETRY-003,RETRY-004,RETRY-005,RETRY-010,RETRY-011,RETRY-012,RETRY-020,RETRY-021,RETRY-030,RETRY-031,RETRY-032	CONF-020,NET-A01,NET-A02,NET-A04,NET-A06	2026-07-21-r2-runtime-ops	normative	-
services/autoDream/autoDream.ts	45bdf093536c634d57fbd27a5c3f29876ccb616441a2325590713f5e575c85d6	implementation-memory-compaction	MC-001,MC-DREAM-001,MC-DREAM-002,MC-DREAM-005,MC-DREAM-006,MC-DREAM-007,MC-DREAM-003,MC-DREAM-004	CONF-017,MC-A23,MC-A24,MC-A25	2026-07-21-r2-runtime-ops	normative	-
services/autoDream/config.ts	69ac2e67532645b34e20a583135f0e3a3c7d6b2cb845139a97ed1ff01509092d	implementation-memory-compaction	MC-001,MC-DREAM-001,MC-DREAM-002,MC-DREAM-003,MC-DREAM-004,MC-DREAM-005,MC-DREAM-006,MC-DREAM-007	CONF-017,MC-A23,MC-A24,MC-A25	2026-07-21-r2-runtime-ops	normative	-
services/autoDream/consolidationLock.ts	87d87dc866537217cfd65921fe4cba212999f4fadd4d0d7fa3b0670ff0e7ae3d	implementation-memory-compaction	MC-001,MC-DREAM-003,MC-DREAM-007,MC-DREAM-001,MC-DREAM-002,MC-DREAM-004,MC-DREAM-005,MC-DREAM-006	CONF-017,MC-A23,MC-A24,MC-A25	2026-07-21-r2-runtime-ops	normative	-
services/autoDream/consolidationPrompt.ts	ae961c2e09d6afb0f2f989a4d9ed80db1301338feac6a89b3f8224d41b20baf0	implementation-memory-compaction	MC-001,MC-DREAM-004,MC-DREAM-001,MC-DREAM-002,MC-DREAM-003,MC-DREAM-005,MC-DREAM-006,MC-DREAM-007	CONF-017,MC-A23,MC-A24,MC-A25	2026-07-21-r2-runtime-ops	normative	-
services/awaySummary.ts	4653418a688e02d520bcea1b782c368bbe9b2599398450a159ce5a6beeaa48f0	implementation-optional-experiences	OPT-AWAY-004,OPT-AWAY-005,OPT-AWAY-006,OPT-DER-001	CONF-011,OPT-AWAY-A03	2026-07-21-r2-terminal-optional-semantic	normative	-
services/agentxAiLimits.ts	a4b4831a4432958759e237606a85db6196aff25217b96c79cb64f271e22b4070	implementation-query-model	QM-001,QM-132,QM-140,QM-141,MOD-002,MOD-064	CONF-003,MOD-A26	2026-07-21-r2-runtime-ops	client-observed	account-limit service internals are absent; client polling, cache, and limit reactions are observable
services/agentxAiLimitsHook.ts	4e4d2f9ed7a647498bda149a03b443a436df5455243819aa26243916ba3e09d3	implementation-query-model	QM-001,QM-132,QM-140,QM-141,MOD-002,MOD-064	CONF-003,MOD-A26	2026-07-21-r2-runtime-ops	client-observed	account-limit service internals are absent; client polling, cache, and limit reactions are observable
services/compact/apiMicrocompact.ts	06c230d7a52b44a904705513d209d1b4ff0a4a36e9dbe7184ba760539d1249f1	implementation-memory-compaction	MC-001,MC-080,MC-081,MC-082,MC-083,MC-084,MC-085,MC-086,MC-087	CONF-017,MC-A05,MC-A06,MC-A07	2026-07-21-r2-runtime-ops	normative	-
services/compact/autoCompact.ts	1946b5ea23fa2eda91955378641258fb8f19e7742f06ce17d6caae7f2d3c921a	implementation-memory-compaction	MC-001,MC-010,MC-011,MC-012,MC-013,MC-014,MC-015,MC-016,MC-017,MC-020,MC-026,MC-032	CONF-017,MC-A01,MC-A02,MC-A04	2026-07-21-r2-runtime-ops	normative	-
services/compact/compact.ts	80af045d9247de7dda0cbe7aab653329d0b7c8b62a2cdadfd86238305df71f53	implementation-memory-compaction	MC-001,MC-020,MC-021,MC-022,MC-023,MC-024,MC-025,MC-026,MC-027,MC-028,MC-029,MC-030,MC-031,MC-032,MC-033,MC-040,MC-041,MC-050,MC-051,MC-052,MC-053,MC-054,MC-055	CONF-017,MC-A03,MC-A04,MC-A05,MC-A06,MC-A07,MC-A11,MC-A12	2026-07-21-r2-runtime-ops	normative	-
services/compact/compactWarningHook.ts	54b868f85798c3a6da9280b7e654373131ecc15233d8787139cff73b4a84100d	implementation-memory-compaction	MC-001,MC-010,MC-011,MC-012,MC-013,MC-014,MC-015	CONF-017,MC-A01,MC-A02	2026-07-21-r2-runtime-ops	normative	-
services/compact/compactWarningState.ts	c5cd4f8b99973899cafde2355796afe1a3e1112c0cc8ecae9e8e9c86d74eb7d3	implementation-memory-compaction	MC-001,MC-010,MC-011,MC-012,MC-013,MC-014,MC-015	CONF-017,MC-A01,MC-A02	2026-07-21-r2-runtime-ops	normative	-
services/compact/grouping.ts	003ef54378bb50ff05a35382fa70ee84755c8677d166f5b57b5ba950e17d5d74	implementation-memory-compaction	MC-001,MC-006,MC-040,MC-050,MC-051,MC-055	CONF-017,MC-A05,MC-A06,MC-A07	2026-07-21-r2-runtime-ops	normative	-
services/compact/microCompact.ts	4509572de2be2f8024820df3e1e1f79e32074c708e56b3f5de0b37764f0d7bf2	implementation-memory-compaction	MC-001,MC-080,MC-081,MC-082,MC-083,MC-084,MC-085,MC-087	CONF-017,MC-A05,MC-A06,MC-A07	2026-07-21-r2-runtime-ops	normative	-
services/compact/postCompactCleanup.ts	2783f5c75e80638002b5563a0b4ee5daff912bab6523c1473ed1e5060f12e9b7	implementation-memory-compaction	MC-001,MC-028,MC-029,MC-032,MC-094,MC-100,MC-104	CONF-017,MC-A11,MC-A12,MC-A16	2026-07-21-r2-runtime-ops	normative	-
services/compact/prompt.ts	7e676e4003a0c1dd4c5b3ca9e7fa413dc957bf03e937da17d2ed900876708c55	implementation-memory-compaction	MC-001,MC-022,MC-023,MC-027,MC-050,MC-053,MC-074	CONF-017,MC-A03,MC-A05,MC-A06	2026-07-21-r2-runtime-ops	normative	-
services/compact/sessionMemoryCompact.ts	2ece0444187296b18c0edcfb9d01f2b3f0708854c81fdd2de6c3fb1236b08045	implementation-memory-compaction	MC-001,MC-060,MC-061,MC-062,MC-063,MC-064,MC-065,MC-066,MC-070,MC-071,MC-072,MC-073,MC-074,MC-075,MC-076	CONF-017,MC-A08,MC-A09,MC-A10	2026-07-21-r2-runtime-ops	normative	-
services/compact/timeBasedMCConfig.ts	aede0336973766a4ae25d2625156d3f9300736896ed4691b566e1c98472fd6f9	implementation-memory-compaction	MC-001,MC-080,MC-081,MC-082,MC-083,MC-084,MC-085	CONF-017,MC-A07	2026-07-21-r2-runtime-ops	normative	-
services/diagnosticTracking.ts	7f172d70ed61ef0f9b3691cf67b2100ae34c4a7c94496bbc813cfa94900f1355	implementation-observability	OBS-001,OBS-005,OBS-010,OBS-012,OBS-014,OBS-037,OBS-055,OBS-060,OBS-061,OBS-062,OBS-073	CONF-022,OBS-A03,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/extractMemories/extractMemories.ts	0361cb90cd2e5274371246bb9d8d60a0d617c205ba2dbb99cefa6305d03edd9a	implementation-memory-compaction	MC-001,MC-060,MC-061,MC-062,MC-063,MC-064,MC-065,MC-066	CONF-017,MC-A09	2026-07-21-r2-runtime-ops	normative	-
services/extractMemories/prompts.ts	0ac1179d56716466629822a15c2c2c736847e092708e9d14d7f9a6202db86c9e	implementation-memory-compaction	MC-001,MC-060,MC-061,MC-062,MC-063,MC-064,MC-065,MC-066	CONF-017,MC-A09	2026-07-21-r2-runtime-ops	normative	-
services/internalLogging.ts	bbc470459a772291ec3cc8da5f22c629c1950d4bafb8ccf07c09b229c86872e3	implementation-observability	OBS-001,OBS-005,OBS-010,OBS-012,OBS-014,OBS-037,OBS-055,OBS-060,OBS-061,OBS-062,OBS-073	CONF-022,OBS-A03,OBS-A06	2026-07-21-r2-runtime-ops	normative	-
services/lsp/LSPClient.ts	c0f6ac4d906291e7cbd3af3d788a5f33bd2baef03bf230f95b28db22066b4416	implementation-mcp-lsp	LSP-030,LSP-032,LSP-033,LSP-041,LSP-050,LSP-051,LSP-052,LSP-053,LSP-054	CONF-015,LSP-A03,LSP-A04	2026-07-21-r2-cap-ext	normative	-
services/lsp/LSPDiagnosticRegistry.ts	485a846d7b2b286d8bd376c5615e93e2dc22a2f5feb1288a5b219b3c00d8ffa9	implementation-mcp-lsp	LSP-050,LSP-052,LSP-060,LSP-061,LSP-062,LSP-063	CONF-015,LSP-A05	2026-07-21-r2-cap-ext	normative	-
services/lsp/LSPServerInstance.ts	622f07c54c419ad8ab05629e190442f52249813aa2fd4856a913ced68cd8f4ab	implementation-mcp-lsp	LSP-010,LSP-011,LSP-030,LSP-031,LSP-032,LSP-033,LSP-034,LSP-040,LSP-041,LSP-042	CONF-015,LSP-A02,LSP-A03	2026-07-21-r2-cap-ext	normative	-
services/lsp/LSPServerManager.ts	25f425215676b98f89a403ce0ca1b2a4159b8493a60f20b6f45b679fd852bb08	implementation-mcp-lsp	LSP-001,LSP-002,LSP-003,LSP-012,LSP-020,LSP-021,LSP-022,LSP-030,LSP-040,LSP-041,LSP-042	CONF-015,LSP-A01,LSP-A03,LSP-A06	2026-07-21-r2-cap-ext	normative	-
services/lsp/config.ts	9bbf71102aaca204356adacc8b2c23b5059d00898609c5720ac1dcdad7c67eee	implementation-mcp-lsp	LSP-001,LSP-002,LSP-003,LSP-010,LSP-011,LSP-012	CONF-015,LSP-A01,LSP-A02	2026-07-21-r2-cap-ext	normative	-
services/lsp/manager.ts	cc27fcb02d299a0ef32a29354607e77742692bb2b399944b54055f7a4dadd87a	implementation-mcp-lsp	LSP-001,LSP-002,LSP-003,LSP-012,LSP-020,LSP-021,LSP-022,LSP-030,LSP-040,LSP-041,LSP-042	CONF-015,LSP-A01,LSP-A03,LSP-A06	2026-07-21-r2-cap-ext	normative	-
services/lsp/passiveFeedback.ts	c160d3bb5f03f3d682412d4c35d1c33ab86f59960f178cbc3da5bb132177e631	implementation-mcp-lsp	LSP-050,LSP-052,LSP-060,LSP-061,LSP-062,LSP-063	CONF-015,LSP-A05	2026-07-21-r2-cap-ext	normative	-
services/mcp/InProcessTransport.ts	33fdfa0c958a7e11ce2e38ec958ed7d7b6a054bb21df7b772d61c45077b7da85	implementation-mcp-lsp	MCP-003,MCP-012,MCP-042,MCP-050,MCP-054,MCP-070,MCP-071,MCP-072,MCP-073	CONF-015,MCP-A05	2026-07-21-r2-cap-ext	normative	-
services/mcp/MCPConnectionManager.tsx	2f0b9a26f1df958abeff41fe09b6f5c53e02b750ff36ca5f64d4287e743d26b9	implementation-mcp-lsp	MCP-050,MCP-051,MCP-052,MCP-053,MCP-054,MCP-060,MCP-061,MCP-062,MCP-063,MCP-070,MCP-072,MCP-073	CONF-015,MCP-A04,MCP-A05,MCP-A06	2026-07-21-r2-cap-ext	normative	-
services/mcp/SdkControlTransport.ts	328be1f50e90090e01d6c2b24472e2566af13e898047be4a2d977d75cdef70f0	implementation-mcp-lsp	MCP-003,MCP-012,MCP-042,MCP-050,MCP-054,MCP-070,MCP-071,MCP-072,MCP-073	CONF-015,MCP-A05	2026-07-21-r2-cap-ext	normative	-
services/mcp/auth.ts	fce615a24470f433b43976917a83db8ff388caeeb75a50ac543c48a70ea4a2e8	implementation-mcp-lsp	MCPOAUTH-001,MCPOAUTH-002,MCPOAUTH-003,MCPOAUTH-004,MCPOAUTH-010,MCPOAUTH-011,MCPOAUTH-020,MCPOAUTH-021,MCPOAUTH-022,MCPOAUTH-023,MCPOAUTH-024,MCPOAUTH-040,MCPOAUTH-041,MCPOAUTH-042	CONF-015,MCPOAUTH-A01,MCPOAUTH-A02,MCPOAUTH-A03	2026-07-21-r2-cap-ext	normative	-
